Designator,Mid X,Mid Y,Rotation,Layer
D1,-112.9826,85.8097,170.0,top
D10,86.9103,77.3436,100.0,top
D11,106.4979,75.9615,100.0,top
D12,112.9826,85.8097,10.0,top
D13,-116.2906,67.0491,170.0,top
D14,-109.8059,57.2009,80.0,top
D15,-90.2183,58.5831,80.0,top
D16,-70.6308,59.9652,80.0,top
D17,-52.6972,51.9671,80.0,top
D18,-34.7636,43.9689,80.0,top
D19,34.7636,43.9689,100.0,top
D2,-106.4979,75.9615,80.0,top
D20,52.6972,51.9671,100.0,top
D21,70.6308,59.9652,100.0,top
D22,90.2183,58.5831,100.0,top
D23,109.8059,57.2009,100.0,top
D24,116.2906,67.0491,10.0,top
D25,-119.5986,48.2885,170.0,top
D26,-113.1139,38.4403,80.0,top
D27,-93.5263,39.8225,80.0,top
D28,-73.9388,41.2046,80.0,top
D29,-56.0052,33.2065,80.0,top
D3,-86.9103,77.3436,80.0,top
D30,-38.0716,25.2083,80.0,top
D31,38.0716,25.2083,100.0,top
D32,56.0052,33.2065,100.0,top
D33,73.9388,41.2046,100.0,top
D34,93.5263,39.8225,100.0,top
D35,113.9409,33.7502,100.0,top
D36,119.5986,48.2885,10.0,top
D37,-114.9038,14.5761,80.0,top
D38,-91.4531,10.4411,80.0,top
D39,-68.0024,6.3061,80.0,top
D4,-67.3228,78.7258,80.0,top
D40,-55.4,0.9525,90.0,top
D41,-3.81,18.415,0.0,top
D42,55.4,0.9525,90.0,top
D43,79.7278,8.3736,100.0,top
D44,98.4883,11.6816,100.0,top
D45,117.2489,14.9896,100.0,top
D46,77.2468,22.444,100.0,top
D5,-49.3892,70.7276,80.0,top
D6,-31.4556,62.7295,80.0,top
D7,31.4556,62.7295,100.0,top
D8,49.3892,70.7276,100.0,top
D9,67.3228,78.7258,100.0,top
J1,5.885,64.1288,270.0,top
MX1,-118.3887,77.091,350.0,top
MX10,76.8685,79.4418,10.0,top
MX11,96.456,78.0596,10.0,top
MX12,118.3887,77.091,10.0,top
MX13,-121.6967,58.3304,350.0,top
MX14,-99.764,59.299,350.0,top
MX15,-80.1764,60.6812,350.0,top
MX16,-60.5889,62.0633,350.0,top
MX17,-42.6553,54.0652,350.0,top
MX18,-24.7217,46.067,350.0,top
MX19,24.7217,46.067,10.0,top
MX2,-96.456,78.0596,350.0,top
MX20,42.6553,54.0652,10.0,top
MX21,60.5889,62.0633,10.0,top
MX22,80.1764,60.6812,10.0,top
MX23,99.764,59.299,10.0,top
MX24,121.6967,58.3304,10.0,top
MX25,-125.0047,39.5698,350.0,top
MX26,-103.072,40.5384,350.0,top
MX27,-83.4844,41.9206,350.0,top
MX28,-63.8969,43.3027,350.0,top
MX29,-45.9633,35.3046,350.0,top
MX3,-76.8685,79.4418,350.0,top
MX30,-28.0297,27.3064,350.0,top
MX31,28.0297,27.3064,10.0,top
MX32,45.9633,35.3046,10.0,top
MX33,63.8969,43.3027,10.0,top
MX34,83.4844,41.9206,10.0,top
MX35,103.899,35.8483,10.0,top
MX36,125.0047,39.5698,10.0,top
MX37,-123.6225,19.9822,350.0,top
MX38,-100.1718,15.8472,350.0,top
MX39,-76.7211,11.7122,350.0,top
MX4,-57.2809,80.8239,350.0,top
MX40,-45.2437,4.7625,0.0,top
MX41,0.0,0.0,0.0,top
MX42,45.2438,4.7625,0.0,top
MX43,88.4464,13.7797,10.0,top
MX44,107.207,17.0877,10.0,top
MX45,125.9676,20.3957,10.0,top
MX46,67.2049,24.5421,10.0,top
MX5,-39.3473,72.8258,350.0,top
MX6,-21.4137,64.8276,350.0,top
MX7,21.4137,64.8276,10.0,top
MX8,39.3473,72.8258,10.0,top
MX9,57.2809,80.8239,10.0,top
