Designator,Mid X,Mid Y,Rotation,Layer
D1,167.430781,-150.620058,320.0,top
D10,122.762279,-85.545455,350.0,top
D11,140.452532,-94.923624,350.0,top
D12,158.719182,-101.032878,350.0,top
D13,56.78,-123.46,0.0,top
D14,75.83,-123.46,0.0,top
D15,97.316234,-108.961806,355.0,top
D16,119.454281,-104.306043,350.0,top
D17,137.144534,-113.684212,350.0,top
D18,155.411184,-119.793466,350.0,top
D19,56.78,-142.51,0.0,top
D2,169.289199,-178.092856,305.0,top
D20,81.28,-142.51,0.0,top
D21,95.655917,-127.939315,355.0,top
D22,116.146283,-123.066631,350.0,top
D23,133.836536,-132.4448,350.0,top
D24,152.103187,-138.554054,350.0,top
D25,56.78,-161.56,0.0,top
D26,75.83,-161.56,0.0,top
D27,94.88,-161.56,0.0,top
D28,119.575386,-152.320331,350.0,top
D29,138.229221,-156.422676,335.0,top
D3,203.2,-172.72,0.0,top
D30,155.185677,-165.213204,320.0,top
D31,350.52,-104.41,0.0,top
D32,327.73,-104.41,0.0,top
D33,304.632918,-91.117321,5.0,top
D34,280.99522,-87.802881,10.0,top
D35,263.304968,-97.181051,10.0,top
D36,245.038317,-103.290305,10.0,top
D37,346.78,-123.46,0.0,top
D38,327.73,-123.46,0.0,top
D39,306.293235,-110.09483,5.0,top
D4,239.170642,-158.976297,40.0,top
D40,284.303218,-106.563469,10.0,top
D41,266.612965,-115.941638,10.0,top
D42,248.346315,-122.050892,10.0,top
D43,350.52,-142.51,0.0,top
D44,327.73,-142.51,0.0,top
D45,307.953552,-129.072339,5.0,top
D46,287.611216,-125.324057,10.0,top
D47,269.920963,-134.702226,10.0,top
D48,251.654313,-140.81148,10.0,top
D49,346.78,-161.56,0.0,top
D5,239.814307,-188.741833,55.0,top
D50,327.73,-161.56,0.0,top
D51,308.68,-161.56,0.0,top
D52,284.182113,-154.577757,10.0,top
D53,266.548778,-161.916713,25.0,top
D54,251.415746,-173.569443,40.0,top
D7,56.78,-104.41,0.0,top
D8,81.28,-104.41,0.0,top
D9,98.976551,-89.984297,355.0,top
MX1,178.195158,-147.903778,320.0,top
MX10,130.726363,-77.810899,350.0,top
MX11,148.416616,-87.189068,350.0,top
MX12,166.683266,-93.298322,350.0,top
MX13,63.28,-114.46,0.0,top
MX14,82.33,-114.46,0.0,top
MX15,104.575901,-100.562566,355.0,top
MX16,127.418365,-96.571487,350.0,top
MX17,145.108618,-105.949656,350.0,top
MX18,163.375269,-112.05891,350.0,top
MX19,63.28,-133.51,0.0,top
MX2,180.389815,-178.255157,305.0,top
MX20,82.33,-133.51,0.0,top
MX21,102.915584,-119.540075,355.0,top
MX22,124.110368,-115.332074,350.0,top
MX23,141.80062,-124.710244,350.0,top
MX24,160.067271,-130.819498,350.0,top
MX25,63.28,-152.56,0.0,top
MX26,82.33,-152.56,0.0,top
MX27,101.38,-152.56,0.0,top
MX28,127.539471,-144.585775,350.0,top
MX29,147.923786,-151.012925,335.0,top
MX3,208.28,-162.56,0.0,top
MX30,165.950054,-162.496924,320.0,top
MX31,353.28,-95.41,0.0,top
MX32,334.23,-95.41,0.0,top
MX33,310.323782,-81.585057,5.0,top
MX34,285.833638,-77.810899,10.0,top
MX35,268.143385,-87.189068,10.0,top
MX36,249.876734,-93.298322,10.0,top
MX37,353.28,-114.46,0.0,top
MX38,334.23,-114.46,0.0,top
MX39,311.984099,-100.562566,5.0,top
MX4,238.364842,-147.903778,40.0,top
MX40,289.141635,-96.571487,10.0,top
MX41,271.451383,-105.949656,10.0,top
MX42,253.184732,-112.05891,10.0,top
MX43,353.28,-133.51,0.0,top
MX44,334.23,-133.51,0.0,top
MX45,313.644416,-119.540075,5.0,top
MX46,292.449633,-115.332074,10.0,top
MX47,274.75938,-124.710244,10.0,top
MX48,256.49273,-130.819498,10.0,top
MX49,353.28,-152.56,0.0,top
MX5,236.170186,-178.255157,55.0,top
MX50,334.23,-152.56,0.0,top
MX51,315.18,-152.56,0.0,top
MX52,289.02053,-144.585775,10.0,top
MX53,268.636214,-151.012925,25.0,top
MX54,250.609946,-162.496924,40.0,top
MX7,63.28,-95.41,0.0,top
MX8,82.33,-95.41,0.0,top
MX9,106.236218,-81.585057,355.0,top
