Designator,Mid X,Mid Y,Rotation,Layer
D1,-27.788459,53.756193,350.0,top
D10,69.455915,65.939259,10.0,top
D11,89.043502,64.55711,10.0,top
D12,108.631089,63.174961,10.0,top
D13,-31.096457,34.995605,350.0,top
D14,-49.030045,42.99375,350.0,top
D15,-66.963634,50.991895,350.0,top
D16,-86.551221,49.609746,350.0,top
D17,-106.138808,48.227596,350.0,top
D18,-125.726395,46.845447,350.0,top
D19,17.309149,32.564531,10.0,top
D2,-45.722048,61.754338,350.0,top
D20,35.242737,40.562676,10.0,top
D21,53.176325,48.56082,10.0,top
D22,72.763912,47.178671,10.0,top
D23,92.3515,45.796522,10.0,top
D24,111.939087,44.414373,10.0,top
D25,-34.404455,16.235018,350.0,top
D26,-52.338043,24.233162,350.0,top
D27,-70.271632,32.231307,350.0,top
D28,-89.859219,30.849158,350.0,top
D29,-109.446806,29.467009,350.0,top
D3,-63.655636,69.752482,350.0,top
D30,-129.034393,28.08486,350.0,top
D31,20.617147,13.803943,10.0,top
D32,38.550735,21.802088,10.0,top
D33,56.484323,29.800233,10.0,top
D34,76.07191,28.418083,10.0,top
D35,95.659497,27.035934,10.0,top
D36,115.247084,25.653785,10.0,top
D37,-78.4375,5.2875,0.0,top
D38,-52.609893,-4.734719,350.0,top
D39,-7.0,9.0,0.0,top
D4,-83.243223,68.370333,350.0,top
D40,38.822585,-7.165793,10.0,top
D41,64.4375,5.2875,0.0,top
D5,-102.83081,66.988184,350.0,top
D6,-122.418397,65.606035,350.0,top
D7,14.001151,51.325119,10.0,top
D8,31.934739,59.323263,10.0,top
D9,49.868327,67.321408,10.0,top
MX1,-19.331972,61.403925,350.0,top
MX10,74.786735,76.018065,10.0,top
MX11,94.374322,74.635916,10.0,top
MX12,113.96191,73.253767,10.0,top
MX13,-22.639969,42.643337,350.0,top
MX14,-40.573558,50.641482,350.0,top
MX15,-58.507146,58.639627,350.0,top
MX16,-78.094733,57.257478,350.0,top
MX17,-97.68232,55.875328,350.0,top
MX18,-117.269907,54.493179,350.0,top
MX19,22.639969,42.643337,10.0,top
MX2,-37.26556,69.40207,350.0,top
MX20,40.573558,50.641482,10.0,top
MX21,58.507146,58.639627,10.0,top
MX22,78.094733,57.257478,10.0,top
MX23,97.68232,55.875329,10.0,top
MX24,117.269907,54.493179,10.0,top
MX25,-25.947967,23.88275,350.0,top
MX26,-43.881555,31.880894,350.0,top
MX27,-61.815144,39.879039,350.0,top
MX28,-81.402731,38.49689,350.0,top
MX29,-100.990318,37.114741,350.0,top
MX3,-55.199148,77.400214,350.0,top
MX30,-120.577905,35.732592,350.0,top
MX31,25.947967,23.88275,10.0,top
MX32,43.881555,31.880894,10.0,top
MX33,61.815144,39.879039,10.0,top
MX34,81.402731,38.49689,10.0,top
MX35,100.990318,37.114741,10.0,top
MX36,120.577905,35.732592,10.0,top
MX37,-71.4375,14.2875,0.0,top
MX38,-44.153405,2.913013,350.0,top
MX39,0.0,0.0,0.0,top
MX4,-74.786735,76.018065,350.0,top
MX40,44.153405,2.913013,10.0,top
MX41,71.4375,14.2875,0.0,top
MX5,-94.374322,74.635916,350.0,top
MX6,-113.96191,73.253767,350.0,top
MX7,19.331972,61.403925,10.0,top
MX8,37.26556,69.40207,10.0,top
MX9,55.199148,77.400215,10.0,top
